gene_id,ERR2984230,ERR2984231,ERR2984232,ERR2984239,ERR2984238,ERR2984249
LOC107054821|LOC107054821,0,0,0,2,0,0
BCAS1|BCAS1,0,0,0,16,9,0
LOC107054835|LOC107054835,0,0,0,0,9,0
LOC112530112|LOC112530112,0,0,0,21,0,17
LOC112530113|LOC112530113,0,0,0,0,0,0
MIR6677|MIR6677,0,0,0,0,0,0
MIR6677,0,0,0,0,0,0
MIR1687|MIR1687,0,4,0,0,0,0
MIR1687,0,0,0,0,0,0
LOC107054830|LOC107054830,0,0,0,0,0,0
KCNG1|KCNG1,0,0,0,0,4,0
MIR1648|MIR1648,0,0,0,0,0,0
MIR1648,0,0,0,0,0,0
LOC112530149|LOC112530149,0,0,0,0,0,0
LOC107054916|LOC107054916,0,0,0,0,0,0
GPR153|GPR153,0,0,0,7,6,9
LOC107054915|LOC107054915,0,0,0,0,0,0
AJAP1|AJAP1,0,2,1,0,0,0
LOC107054921|LOC107054921,0,6,0,0,0,0
GABRD|GABRD,0,0,0,16,39,15
TMEM88B|TMEM88B,0,0,0,0,0,10
FAM132A|FAM132A,0,0,0,52,57,29
TTLL10|TTLL10,0,0,0,0,0,0
MIR429|MIR429,0,0,0,0,4,0
MIR429,0,0,0,0,1,0
MIR141|MIR141,0,0,0,0,0,0
MIR141,0,0,0,0,0,0
MIR200B|MIR200B,0,0,0,0,0,0
MIR200B,0,0,0,0,0,0
MIR6680|MIR6680,0,0,0,0,0,0
MIR6680,0,0,0,0,0,0
LOC101747238|LOC101747238,0,0,0,0,0,0
PERM1|PERM1,0,0,0,10,7,0
LOC112530150|LOC112530150,0,0,1,0,0,0
SS2|SS2,0,0,0,0,0,0
PAX7|PAX7,0,0,0,0,0,0
LOC107054911|LOC107054911,0,0,0,0,0,0
LOC107054913|LOC107054913,0,0,0,0,0,0
CTRC|CTRC,0,0,0,0,0,0
LOC107054938|LOC107054938,0,0,0,0,0,0
C1orf158|C1orf158,0,0,0,0,0,0
AADACL4L3|AADACL4L3,0,0,0,0,0,0
AADACL4L2|AADACL4L2,0,0,0,0,0,0
AADACL4L1|AADACL4L1,0,0,0,0,0,0
LOC768647|LOC768647,0,0,0,0,0,0
LACTBL1|LACTBL1,0,0,0,4,8,0
LOC101751948|LOC101751948,0,0,0,0,0,0
LOC101752312|LOC101752312,0,0,0,0,0,0
CLDN19|CLDN19,0,0,0,0,0,0
CELA3B|CELA3B,0,0,0,0,0,0
SH2D5|SH2D5,0,0,0,0,0,0
KIF17|KIF17,0,0,0,0,0,0
LOC107050901|LOC107050901,0,0,0,0,0,0
SFTPC|SFTPC,0,0,0,0,0,0
LGI3|LGI3,0,0,0,10,16,0
GKN1|GKN1,0,0,0,0,0,0
LOC101751070|LOC101751070,0,0,0,0,0,0
PROM2|PROM2,0,0,0,0,0,0
LOC101751589|LOC101751589,0,0,0,0,0,0
EBF2|EBF2,0,0,0,0,0,0
LOC107054950|LOC107054950,0,0,0,0,0,0
GNRH1|GNRH1,0,0,0,2,0,0
LOC107054948|LOC107054948,0,3,0,0,0,0
NEFM|NEFM,0,0,0,0,0,0
LOC112530173|LOC112530173,0,0,0,0,4,0
NKX2-6|NKX2-6,0,0,0,0,0,0
NKX3-1|NKX3-1,0,0,0,0,0,0
LOC107051325|LOC107051325,0,0,0,0,4,0
LOC107054968|LOC107054968,0,0,0,0,0,0
LOC101749720|LOC101749720,0,0,0,10,5,0
LOC101749927|LOC101749927,0,0,0,0,0,0
KCNU1|KCNU1,0,0,0,0,0,0
LOC107054964|LOC107054964,0,0,0,34,30,17
PRLHRL|PRLHRL,0,0,0,0,0,0
ADRB3|ADRB3,0,0,0,0,0,0
NODAL|NODAL,0,0,0,0,0,0
LOC112530168|LOC112530168,0,0,0,0,9,0
FAM178B|FAM178B,0,0,3,0,0,0
LOC107054976|LOC107054976,0,0,0,0,4,0
TRNAG-CCC_4,0,0,0,0,0,0
LOC107054988|LOC107054988,0,0,0,0,0,0
LOC107049416|LOC107049416,0,0,0,0,0,0
LOC112530180|LOC112530180,0,0,0,0,0,0
LOC112530179|LOC112530179,0,0,0,0,0,0
LOC107049178|LOC107049178,0,0,0,0,0,0
LOC112530221|LOC112530221,0,0,2,0,0,0
LOC112530223|LOC112530223,0,0,0,0,0,1
LIN28A|LIN28A,0,0,0,4,6,6
LOC107055003|LOC107055003,0,2,0,0,0,0
LOC107054999|LOC107054999,0,0,0,0,0,0
EDN2|EDN2,0,0,0,46,25,19
LOC112530224|LOC112530224,0,0,0,0,0,0
LOC107055005|LOC107055005,0,0,0,0,0,0
LOC107055006|LOC107055006,0,0,0,0,0,0
SFN|SFN,0,0,0,2,2,0
OPRD1|OPRD1,0,0,0,0,0,0
LOC107055014|LOC107055014,0,0,0,0,0,0
LOC107055015|LOC107055015,0,0,0,0,0,0
LOC112530197|LOC112530197,0,0,0,7,4,0
LOC107055022|LOC107055022,0,0,0,3,15,16
POU3F1|POU3F1,0,0,0,5,0,0
EPHA10|EPHA10,0,0,0,0,0,0
GRIK3|GRIK3,0,0,0,0,8,10
LOC101752244|LOC101752244,0,0,6,0,0,0
TFAP2E|TFAP2E,0,0,0,3,3,0
LOC100859615|LOC100859615,0,0,0,0,0,0
DLGAP3|DLGAP3,0,0,0,0,0,4
LOC112530213|LOC112530213,0,0,0,0,0,0
C23H1ORF94|C23H1ORF94,0,0,0,0,0,0
COL9A2|COL9A2,0,0,0,0,10,0
KCNQ4|KCNQ4,0,0,0,4,0,5
LOC112530207|LOC112530207,0,0,0,0,0,0
LOC112530208|LOC112530208,0,0,0,6,7,4
FAM229A|FAM229A,0,0,0,0,0,0
TSSK3|TSSK3,0,0,0,0,8,0
MIR6637-2|MIR6637-2,0,0,0,0,0,0
MIR6637-2,0,0,6,0,0,0
HPCA|HPCA,0,2,0,0,0,0
NT5C1A|NT5C1A,0,0,0,6,0,0
HPCAL4|HPCAL4,0,0,0,0,3,0
LOC107050773|LOC107050773,0,0,0,0,0,0
HEPACAM|HEPACAM,0,0,0,0,3,0
LOC101748751|LOC101748751,0,0,4,4,0,0
LOC107055036|LOC107055036,0,0,0,0,0,0
LOC101750010|LOC101750010,0,0,0,0,0,0
LOC419722|LOC419722,0,0,0,0,0,0
TMEM45B|TMEM45B,0,0,0,47,33,14
LOC107055046|LOC107055046,0,0,0,7,0,0
LOC107055050|LOC107055050,0,0,0,0,0,0
LOC107055052|LOC107055052,0,0,0,0,0,0
LOC107055038|LOC107055038,0,4,0,0,0,0
BSX|BSX,0,0,0,0,0,0
C11orf63|C11orf63,0,0,0,17,17,9
POU2F3|POU2F3,0,0,0,0,6,0
LOC112530270|LOC112530270,0,0,0,0,0,0
LOC112530267|LOC112530267,0,0,0,0,0,0
MFRP|MFRP,0,0,0,0,0,0
COLCA2|COLCA2,0,0,0,6,3,0
LOC107055063|LOC107055063,0,0,0,10,2,0
LOC107055069|LOC107055069,0,0,0,0,0,0
MIR6671|MIR6671,0,0,0,0,0,0
MIR6671,0,0,0,0,0,0
ANKK1|ANKK1,0,0,0,0,0,0
LOC101749220|LOC101749220,0,0,0,0,0,0
LOC112530258|LOC112530258,0,0,0,0,0,0
TEX12|TEX12,0,0,0,10,0,0
C24H11orf1|C24H11orf1,0,0,0,0,0,0
LOC112530260|LOC112530260,0,0,0,0,0,0
LOC112530259|LOC112530259,0,0,0,0,0,0
LOC112530265|LOC112530265,0,0,0,1,0,0
LOC107050223|LOC107050223,0,0,0,0,0,0
LOC107055083|LOC107055083,0,0,0,10,0,0
CELF3|CELF3,0,0,0,0,7,0
RIIAD1|RIIAD1,0,0,0,12,0,0
TDRKH|TDRKH,0,0,4,11,8,13
LOC112530309|LOC112530309,0,0,0,0,6,2
DPF1|DPF1,0,0,0,0,0,0
MEX3A|MEX3A,0,0,5,11,0,0
LOC112530310|LOC112530310,0,0,0,0,0,0
LOC112530281|LOC112530281,0,0,0,0,0,0
LOC107050574|LOC107050574,0,0,0,3,3,0
TTC24|TTC24,0,0,0,0,0,0
LOC112530295|LOC112530295,0,10,0,0,0,0
LOC107049579|LOC107049579,0,0,0,0,0,0
LOC777082|LOC777082,0,0,0,0,0,0
LOC107051453|LOC107051453,0,0,0,0,0,0
LOC107049929|LOC107049929,0,3,4,0,0,0
LOC100859148|LOC100859148,0,0,0,0,0,0
LOC100859249|LOC100859249,0,0,0,0,0,0
LOC107055107|LOC107055107,0,0,0,0,0,0
LOC100859427|LOC100859427,0,0,0,0,0,0
LOC426914|LOC426914,0,0,0,0,0,0
LOC429492|LOC429492,0,0,0,0,0,0
F-KER|F-KER,0,0,0,0,0,0
LOC431325|LOC431325,0,0,0,0,0,0
LOC431324|LOC431324,0,0,0,0,0,0
LOC426913|LOC426913,0,0,0,0,0,0
LOC431323|LOC431323,0,0,0,0,0,0
LOC431322|LOC431322,0,0,0,0,0,0
LOC431321|LOC431321,0,0,0,0,0,0
LOC431320|LOC431320,0,0,0,0,0,0
LOC107055103|LOC107055103,0,0,0,0,0,0
LOC107055106|LOC107055106,0,3,12,0,0,0
LOC431317|LOC431317,0,0,0,0,0,0
LOC431316|LOC431316,0,0,0,0,0,0
LOC100859586|LOC100859586,0,0,0,0,0,0
LOC100859657|LOC100859657,0,0,0,0,0,0
LOC100859616|LOC100859616,0,0,0,0,0,0
LOC425362|LOC425362,0,0,0,0,0,0
LOC100857270|LOC100857270,0,0,0,0,0,0
LOC100859756|LOC100859756,0,0,0,0,0,0
LOC100859722|LOC100859722,0,0,0,0,0,0
LOC100857297|LOC100857297,0,0,0,0,0,0
LOC107055105|LOC107055105,0,8,0,0,0,0
LOC426912|LOC426912,0,0,0,0,0,0
LOC100859790|LOC100859790,0,0,0,0,0,0
LOC101751554|LOC101751554,0,0,0,0,0,0
LOC100857367|LOC100857367,0,0,0,0,0,0
LOC107055104|LOC107055104,0,0,0,0,0,0
LOC101750668|LOC101750668,0,0,0,0,0,0
LOC396480|LOC396480,0,0,0,0,0,0
LOC101750550|LOC101750550,0,0,0,0,0,0
LOC396479|LOC396479,0,0,0,0,0,0
LOC431314|LOC431314,0,3,0,0,0,0
LOC107055102|LOC107055102,0,0,0,0,0,0
LOC408038|LOC408038,0,0,0,0,0,0
LOC431313|LOC431313,0,0,0,0,0,0
LOC107055092|LOC107055092,0,0,0,0,0,0
LOC100857468|LOC100857468,0,0,4,0,2,0
LOC107055101|LOC107055101,0,0,0,0,0,0
LOC101751614|LOC101751614,0,0,0,0,0,0
LOC107055091|LOC107055091,0,0,0,0,0,0
LOC107055090|LOC107055090,0,0,0,0,0,0
LOC107055100|LOC107055100,0,0,0,0,0,0
LOC101751113|LOC101751113,0,3,4,0,0,0
LOC107055099|LOC107055099,0,0,0,0,0,0
EDYM2|EDYM2,0,0,0,0,0,0
EDQREP|EDQREP,0,0,0,0,0,0
EDPE|EDPE,0,0,0,0,0,0
LOC107055098|LOC107055098,0,0,4,0,0,0
EDQCM|EDQCM,0,0,0,0,0,0
EDDM|EDDM,0,0,0,0,0,0
EDNC|EDNC,0,0,0,0,0,0
CRNN|CRNN,0,0,0,0,0,0
LOC101750757|LOC101750757,0,0,4,6,0,0
NTRK1|NTRK1,0,0,0,0,0,0
CRABP2|CRABP2,0,0,0,0,3,0
HAPLN2|HAPLN2,0,0,0,17,10,8
LOC107055112|LOC107055112,0,2,3,0,0,0
LOC107055111|LOC107055111,0,0,0,0,0,0
LOC100858797|LOC100858797,0,0,0,0,0,0
LOC769139|LOC769139,0,0,0,0,0,0
LOC107055123|LOC107055123,0,0,0,0,0,0
LOC107055122|LOC107055122,0,0,0,0,0,0
LOC107055121|LOC107055121,0,0,0,0,0,0
LOC426218|LOC426218,0,0,0,0,0,0
LOC430661|LOC430661,0,33,17,0,0,0
LOC395095|LOC395095,0,0,0,0,0,0
LOC107049026|LOC107049026,0,0,0,0,0,0
LOC100858728|LOC100858728,0,0,0,0,0,0
LOC107049025|LOC107049025,0,0,0,0,0,0
KRTAP19-2|KRTAP19-2,0,0,0,0,0,0
LOC430658|LOC430658,0,0,0,0,0,0
LOC100858504|LOC100858504,0,2,0,0,0,0
LOC426217|LOC426217,0,0,0,0,0,0
LOC101748164|LOC101748164,0,0,0,0,0,0
LOC771066|LOC771066,0,0,0,0,0,0
LOC768967|LOC768967,0,0,0,0,0,0
LOC771082|LOC771082,0,0,0,0,0,0
EDMTF3|EDMTF3,0,0,0,0,0,0
EDMTF1|EDMTF1,0,0,0,0,0,0
LOC110231148|LOC110231148,0,0,0,0,0,0
EDMTF2|EDMTF2,0,0,0,0,0,0
KRTAP9-1L|KRTAP9-1L,0,0,0,0,0,0
EDMTF4|EDMTF4,0,0,0,0,0,0
EDMTFH|EDMTFH,0,0,0,0,0,0
EDBETA|EDBETA,0,0,0,0,0,0
EDYM1|EDYM1,0,0,0,0,0,0
LOR1|LOR1,0,0,0,0,0,0
EDGH|EDGH,0,0,0,0,0,0
EDCH4|EDCH4,0,0,0,0,0,0
EDCH3|EDCH3,0,0,0,0,0,0
EDCH2|EDCH2,0,0,0,0,0,0
EDCRP|EDCRP,0,0,0,0,0,0
EDMPN2|EDMPN2,0,0,0,0,0,0
EDMPN1|EDMPN1,0,0,0,0,0,0
EDCH5|EDCH5,0,0,0,0,0,0
EDWM|EDWM,0,0,0,0,0,0
EDSC|EDSC,0,0,0,0,0,0
EDQM2|EDQM2,0,0,0,0,0,0
EDKM|EDKM,0,0,0,0,0,0
EDCH1|EDCH1,0,0,0,0,0,0
LOC101747386|LOC101747386,0,0,0,0,0,0
S100A4|S100A4,0,0,0,0,0,0
S100A14|S100A14,0,0,0,0,0,0
S100A1|S100A1,0,0,0,0,11,0
TRNAM-CAU_13,0,0,0,0,0,0
LOC112530290|LOC112530290,0,0,0,0,0,0
LOC112530291|LOC112530291,0,0,0,0,0,0
LOC101752139|LOC101752139,0,0,0,0,0,0
MIR1629|MIR1629,0,0,0,3,0,1
MIR1629,0,0,0,1,0,1
LOC107055147|LOC107055147,0,0,0,0,2,0
LOC107055148|LOC107055148,0,0,0,0,0,0
MPZ|MPZ,0,0,0,0,0,4
LOC112530333|LOC112530333,0,0,0,0,0,0
LRMPL|LRMPL,0,0,0,0,0,0
CLPS|CLPS,0,0,0,0,0,0
SYT2|SYT2,0,0,0,0,0,0
PHLDA3|PHLDA3,0,0,0,0,8,0
TNNI1|TNNI1,0,0,0,0,0,0
TNNT2|TNNT2,0,0,0,0,0,0
PPFIA4|PPFIA4,0,0,0,15,0,7
MYOG|MYOG,0,0,0,0,0,0
ADORA1|ADORA1,0,0,0,0,4,0
MYBPH|MYBPH,0,0,0,0,0,0
C26H1orf106|C26H1orf106,0,0,0,0,10,2
LOC101748755|LOC101748755,0,0,0,9,4,0
GPR61|GPR61,0,0,0,0,0,0
ALX3|ALX3,0,0,0,0,0,0
LOC112530335|LOC112530335,0,0,0,0,0,0
SLC6A17|SLC6A17,0,0,0,0,0,0
LOC112530322|LOC112530322,0,0,0,0,0,0
KCNC4|KCNC4,0,0,0,3,0,0
PGA3|PGA3,0,0,0,0,0,0
KCNA10|KCNA10,0,0,0,6,0,0
LOC107055208|LOC107055208,0,0,0,0,0,0
LOC107055166|LOC107055166,0,0,0,0,0,0
KCNA2|KCNA2,0,0,0,10,3,7
MIRLET7E|MIRLET7E,0,0,0,3,0,0
MIRLET7E,0,0,0,1,0,0
MIRLET7A1|MIRLET7A1,0,0,0,3,0,0
MIRLET7A1,0,0,0,1,0,0
TRNAK-UUU_2,0,0,0,0,0,0
TRNAK-UUU_3,0,0,0,0,0,0
LRRN2|LRRN2,0,0,0,0,0,0
CNTN2|CNTN2,0,0,0,0,0,0
TMEM81|TMEM81,0,0,0,5,8,3
TRNAW-CCA_5,0,0,0,2,1,0
CTSE|CTSE,0,0,0,0,0,0
AVPR1B|AVPR1B,0,0,0,0,0,0
GUCA1B|GUCA1B,0,0,0,0,0,0
SYT6|SYT6,0,0,0,0,4,0
LOC101747848|LOC101747848,0,0,0,0,0,0
MKRN3|MKRN3,0,0,0,0,0,0
GRM4|GRM4,0,0,0,0,5,0
LOC101750261|LOC101750261,0,0,0,0,0,0
OPN1MSW|OPN1MSW,0,0,0,0,0,0
MLN|MLN,0,0,0,0,0,0
LOC107055180|LOC107055180,0,0,0,0,0,4
LOC107055165|LOC107055165,0,0,0,0,0,0
GASTL|GASTL,0,0,0,0,0,0
PIFO|PIFO,0,0,0,0,0,0
OPTC|OPTC,0,0,0,0,0,0
MIR7454,0,0,0,0,0,0
MIR7454|MIR7454,0,0,5,0,0,0
LOC428299|LOC428299,0,0,0,0,0,0
LOC428298|LOC428298,0,0,0,0,0,0
LOC428297|LOC428297,0,0,0,0,0,0
LOC100858427|LOC100858427,0,0,0,0,0,0
LOC107055265|LOC107055265,0,0,0,0,0,0
LOC107055266|LOC107055266,0,0,0,0,0,0
LOC107055264|LOC107055264,0,0,0,0,0,0
LOC107055269|LOC107055269,0,0,4,0,0,0
LOC428295|LOC428295,0,0,0,0,0,0
LOC107055268|LOC107055268,0,0,0,0,0,0
LOC107055267|LOC107055267,0,0,0,0,0,0
LOC100859466|LOC100859466,0,0,0,0,0,0
LOC107055270|LOC107055270,0,0,0,0,0,0
LOC428293|LOC428293,0,0,0,0,0,0
LOC107055262|LOC107055262,0,0,0,0,0,0
LOC428291|LOC428291,0,0,0,0,0,0
LOC107055272|LOC107055272,0,0,0,0,0,0
LOC100859500|LOC100859500,0,0,0,0,0,0
LOC428289|LOC428289,0,0,0,0,0,0
LOC107055259|LOC107055259,0,0,0,0,0,0
LOC107055273|LOC107055273,0,0,0,0,0,0
LOC112530353|LOC112530353,0,0,0,0,0,0
LOC112530354|LOC112530354,0,0,0,0,0,0
LOC770926|LOC770926,0,0,0,0,0,0
LOC770940|LOC770940,0,0,0,0,0,0
LOC100858069|LOC100858069,0,0,0,0,0,0
LOC100858100|LOC100858100,0,0,0,0,0,0
LOC426957|LOC426957,0,0,0,0,0,0
LOC107057524|LOC107057524,0,0,0,0,0,0
LOC107057535|LOC107057535,0,0,0,0,0,0
LOC107057537|LOC107057537,0,0,0,0,0,0
LOC107057539|LOC107057539,0,0,0,0,0,0
LOC107057556|LOC107057556,0,0,0,0,0,0
LOC107057555|LOC107057555,0,0,0,0,0,0
LOC107057554|LOC107057554,0,0,0,0,0,0
LOC100859690|LOC100859690,0,0,0,0,0,0
LOC771021|LOC771021,0,0,0,0,0,0
WNT9B|WNT9B,0,0,0,0,4,0
LOC107055274|LOC107055274,0,0,0,0,0,0
WNT3|WNT3,0,0,0,0,2,0
MIR6695|MIR6695,0,0,0,0,0,0
MIR6695,0,0,0,0,0,0
ADAM11|ADAM11,0,0,0,0,5,0
LOC112530391|LOC112530391,0,0,0,0,0,0
GFAP|GFAP,0,0,0,0,7,0
LOC771308|LOC771308,0,0,0,3,3,9
PRR29|PRR29,0,0,0,5,9,9
ASIC2|ASIC2,0,0,0,7,0,7
LOC112530351|LOC112530351,0,0,4,0,0,0
LOC425470|LOC425470,0,0,0,0,0,0
RPRML_1|RPRML,0,0,0,0,0,0
EFCAB3|EFCAB3,0,0,0,0,0,0
KCNH6|KCNH6,0,0,0,0,0,0
LOC426070|LOC426070,0,0,0,0,0,0
ASB16|ASB16,0,0,0,0,0,0
LOC107049570|LOC107049570,0,7,0,0,0,0
PYY|PYY,0,0,0,0,0,0
RETSATL|RETSATL,0,0,0,0,0,0
SGCA|SGCA,0,0,0,0,6,0
SAMD14|SAMD14,0,0,0,13,0,6
DLX4|DLX4,0,0,0,0,0,0
TRNAQ-UUG_1,0,0,0,0,0,0
GIP|GIP,0,0,0,0,0,0
HOXB13|HOXB13,0,0,0,0,0,0
LOC107055286|LOC107055286,0,0,0,0,0,0
MIR196A1|MIR196A1,0,0,0,0,0,0
MIR196A1,0,2,0,0,0,0
LOC112530345|LOC112530345,0,0,0,0,0,0
HOXB9|HOXB9,0,0,0,0,0,0
HOXB8|HOXB8,0,0,0,0,0,0
MIR10A|MIR10A,0,0,0,0,0,0
MIR10A,0,0,0,0,0,0
HOXB1|HOXB1,0,1,3,0,0,0
LOC107055292|LOC107055292,0,0,0,0,7,0
SP6|SP6,0,0,0,0,0,0
MIR6663|MIR6663,0,3,2,2,0,1
MIR6663,0,1,0,1,0,1
TRNAN-GUU_9,0,0,0,0,0,0
TRNAC-GCA,0,0,0,1,0,0
TRNAC-GCA_1,0,2,0,0,0,1
TRNAC-GCA_6,0,0,0,0,1,0
TRNAC-GCA_7,0,0,0,1,0,1
TRNAC-GCA_8,0,0,0,0,0,0
TRNAC-GCA_9,0,0,0,0,0,0
TRNAC-GCA_10,0,0,0,0,0,0
TRNAC-GCA_11,0,0,0,0,0,0
NEUROD2|NEUROD2,0,0,0,0,0,0
TCAP|TCAP,0,0,0,0,1,0
PNMT|PNMT,0,0,0,0,0,0
LOC100858293|LOC100858293,0,0,0,0,0,0
CSF3|CSF3,0,0,4,36,43,14
LOC107055316|LOC107055316,0,0,0,0,3,0
KRT222|KRT222,0,0,0,5,5,0
KRT15|KRT15,0,0,0,3,11,0
LOC100857659|LOC100857659,0,0,0,0,0,4
KRT9L|KRT9L,0,0,0,0,0,0
LOC772080|LOC772080,0,0,0,0,0,11
KRTC42L|KRTC42L,0,0,0,0,0,0
LOC771995|LOC771995,0,0,0,0,0,0
KRT17|KRT17,0,0,0,0,19,0
LOC396365|LOC396365,0,0,0,0,0,0
HAP1|HAP1,0,0,0,0,0,0
LOC772158|LOC772158,0,0,0,6,5,0
KCNH4|KCNH4,0,0,0,14,0,3
HCRT|HCRT,0,0,0,0,0,0
CCR10|CCR10,0,0,0,12,0,0
RND2|RND2,0,0,0,34,34,32
LOC112530447|LOC112530447,0,0,0,0,0,0
LOC112530446|LOC112530446,0,0,0,0,1,0
LOC112530445|LOC112530445,0,0,0,0,0,0
LOC112530448|LOC112530448,0,0,0,0,0,0
LOC112530440|LOC112530440,0,0,0,0,1,0
LOC112530441|LOC112530441,0,0,0,0,0,0
LOC107051202|LOC107051202,0,0,0,0,0,0
LOC112530438|LOC112530438,0,0,0,0,0,0
LOC112530442|LOC112530442,0,0,0,0,0,0
LOC101749435|LOC101749435,0,0,0,0,0,0
CERS4L|CERS4L,0,0,0,4,2,0
TMPRSS9|TMPRSS9,0,0,0,11,9,7
ADMP|ADMP,0,0,0,6,6,0
LOC769223|LOC769223,0,0,0,15,15,7
LOC101749344|LOC101749344,0,0,0,20,22,14
SMIM24|SMIM24,0,0,0,0,0,0
UNC13A|UNC13A,0,0,0,0,0,9
SHD|SHD,0,0,0,0,0,0
PRR22|PRR22,0,0,0,3,0,0
MIR6615|MIR6615,0,0,0,0,1,0
MIR6615,0,0,0,0,0,0
ACTL9|ACTL9,0,0,0,0,0,0
MUC16|MUC16,0,0,0,0,0,0
LOC107055343|LOC107055343,0,0,0,0,3,0
LOC107055344|LOC107055344,0,0,0,0,0,0
LOC112530460|LOC112530460,0,0,0,0,0,0
C2CD4C|C2CD4C,0,0,0,4,3,2
HCN2|HCN2,0,0,0,5,8,3
FGF22|FGF22,0,0,0,9,10,0
PRSS57|PRSS57,0,0,0,0,7,0
EFNA2|EFNA2,0,0,0,0,0,0
TRNAF-GAA_8,0,0,0,0,0,0
TRNAN-GUU_10,0,0,0,1,2,2
PCSK4|PCSK4,0,0,0,49,35,39
DIRAS1|DIRAS1,0,0,0,0,2,0
SLC5A5|SLC5A5,0,0,0,0,0,0
LOC112530426|LOC112530426,0,109,0,0,0,0
LOC107055360|LOC107055360,0,0,0,0,0,0
CILP2|CILP2,0,0,18,0,0,0
YJEFN3|YJEFN3,0,0,0,0,6,0
HAPLN4|HAPLN4,0,0,0,7,0,0
TMEM59L|TMEM59L,0,0,0,0,4,0
LOC112530430|LOC112530430,0,0,6,0,0,0
CRLF1|CRLF1,0,0,0,0,0,0
C19orf45|C19orf45,0,0,0,0,0,0
CALR3|CALR3,0,0,5,0,0,0
LOC112530457|LOC112530457,0,0,0,0,0,0
ZNRF4|ZNRF4,0,0,0,0,0,0
MIR7-3|MIR7-3,0,0,0,0,0,0
MIR7-3,0,0,0,0,0,0
LOC112530454|LOC112530454,0,0,0,4,0,0
LOC107049968|LOC107049968,0,0,0,8,6,0
ACTL6B|ACTL6B,0,0,0,0,8,15
LOC112531005|LOC112531005,0,0,0,0,7,0
LOC101750379|LOC101750379,0,0,0,0,0,0
LOC107050975|LOC107050975,0,0,0,6,8,0
LOC112530972|LOC112530972,0,0,0,0,0,0
LOC112531159|LOC112531159,0,0,0,0,5,4
LOC112531063|LOC112531063,0,0,7,0,0,0
LOC112531048|LOC112531048,0,0,13,0,0,0
LOC107049609|LOC107049609,0,0,0,0,0,0
LOC112531046|LOC112531046,0,0,0,0,0,0
LOC107051198|LOC107051198,0,0,0,0,0,0
LOC107049901|LOC107049901,0,0,0,2,1,1
LOC107050668|LOC107050668,0,2,0,0,1,0
LOC112531044|LOC112531044,0,1,0,0,0,0
LOC112531061|LOC112531061,0,0,0,0,0,0
LOC112531062|LOC112531062,0,1,0,0,0,0
LOC112531040|LOC112531040,0,2,0,4,0,0
LOC112531020|LOC112531020,0,0,0,0,0,0
CHIR-B6|CHIR-B6,0,0,0,0,0,0
LOC112531043|LOC112531043,0,0,0,1,0,0
LOC112531038|LOC112531038,0,0,0,0,0,0
LOC107051227|LOC107051227,0,0,0,0,0,0
LOC112531013|LOC112531013,0,0,0,0,0,0
LOC112531012|LOC112531012,0,0,0,0,6,0
LOC107051395|LOC107051395,0,0,10,11,32,11
LOC112529945|LOC112529945,0,0,0,0,0,0
LOC426827|LOC426827,0,0,0,3,0,0
LOC107055479|LOC107055479,0,0,0,0,0,0
BTN3A2|BTN3A2,0,0,0,8,0,0
LOC101752152|LOC101752152,0,0,0,0,0,0
LOC107055478|LOC107055478,0,0,0,0,0,0
LOC107049375|LOC107049375,0,0,0,0,0,0
LOC107055474|LOC107055474,0,0,0,0,0,0
LOC107049000|LOC107049000,0,0,0,0,0,0
LOC112531054|LOC112531054,0,0,0,0,0,0
LOC107049373|LOC107049373,0,1,0,0,0,0
BTN3A3|BTN3A3,0,0,0,0,0,0
BT2A1L|BT2A1L,0,0,0,0,0,0
LOC107055470|LOC107055470,0,0,0,3,0,0
LOC107049201|LOC107049201,0,0,0,0,0,0
LOC112531052|LOC112531052,0,0,0,0,0,0
LOC426836|LOC426836,0,0,4,0,0,0
LOC107055465|LOC107055465,0,0,0,0,4,0
LOC107049957|LOC107049957,0,0,0,0,0,0
LOC107055452|LOC107055452,0,0,0,0,0,0
LOC107055454|LOC107055454,0,0,0,0,4,5
LOC112531113|LOC112531113,0,0,0,2,0,2
LOC112531172|LOC112531172,0,0,0,7,0,7
LOC112529946|LOC112529946,0,0,0,11,0,0
LOC112531165|LOC112531165,0,0,0,0,0,0
LOC112531164|LOC112531164,0,3,0,0,0,4
LOC112531174|LOC112531174,0,0,0,0,0,0
LOC101748339|LOC101748339,0,0,0,0,0,0
LOC112531173|LOC112531173,0,0,0,0,0,0
LOC112531160|LOC112531160,0,0,0,0,4,0
LOC112530475|LOC112530475,0,0,0,0,0,0
SLC8A2|SLC8A2,0,0,0,0,0,0
OR14A16L43|OR14A16L43,0,0,0,0,1,0
OR14J1L47|OR14J1L47,0,0,0,0,0,0
LOC107049243|LOC107049243,0,0,2,0,0,0
LOC112530801|LOC112530801,0,0,0,0,0,0
LOC107049244|LOC107049244,0,0,0,0,0,0
OR14A16L45|OR14A16L45,0,0,0,0,0,0
LOC112530809|LOC112530809,0,0,0,0,0,0
LOC107049407|LOC107049407,0,2,0,0,0,0
OR14J1L9|OR14J1L9,0,6,0,0,1,0
OR14J1L58|OR14J1L58,0,6,7,0,0,0
LOC107049405|LOC107049405,0,0,0,0,0,0
OR14A16L28|OR14A16L28,0,0,0,0,0,0
