genes	rank
PMEPA1|PMEPA1	-2.36779312233567
DOCK5|DOCK5	2.36630132519769
TENM2|TENM2	2.36559591722089
PDCD1LG2|PDCD1LG2	2.36432397480307
MOCS2|MOCS2	-2.36402276994759
ZWILCH|ZWILCH	-2.36335314282777
NFX1|NFX1	2.36322477934627
SPATA13|SPATA13	2.36190728351712
YWHAH|YWHAH	-2.35987949001296
CXXC5|CXXC5	-2.35860057973218
DRD1|DRD1	2.35708519496564
C6|C6	2.35694294200655
BNIP3L|BNIP3L	2.35580667614229
PGD|PGD	-2.35388154730102
SORBS2|SORBS2	2.35290767668426
MBP|MBP	2.35122645812533
NDUFB8|NDUFB8	-2.3503270015534
ALS2CL|ALS2CL	2.34959326824996
PAM|PAM	2.34787593858944
LOC112530089|LOC112530089	-2.34758630508988
NELFA|NELFA	2.34216515147101
HIGD1A|HIGD1A	-2.34196321649499
NDUFA1|NDUFA1	-2.34112670884815
HBP1|HBP1	2.3401121183712
STARD5|STARD5	-2.33938419996218
YPEL5|YPEL5	2.33430973364282
CDAN1|CDAN1	2.33371365352764
COMMD4|COMMD4	-2.33259101383317
AMD1|AMD1	-2.33180422841838
THUMPD1|THUMPD1	-2.33128988095086
AATF|AATF	-2.3312565622545
PARP12|PARP12	2.33088949277997
PNKP|PNKP	-2.32979003667037
LEAP2|LEAP2	-2.32917794298932
PSPH|PSPH	2.32891228262472
NBR1|NBR1	2.32849834109883
LAMA2|LAMA2	2.32717684837867
FRK|FRK	2.32683161564802
TPI1|TPI1	-2.32508078350977
PAF1|PAF1	-2.32399973170664
SPCS2|SPCS2	-2.32375143151581
CCDC124|CCDC124	-2.32272021625939
SURF2|SURF2	-2.32120279099249
FAM46D|FAM46D	2.3210247520619
SARNP|SARNP	-2.31964293156172
MIR1723|MIR1723	-2.31957866223
ACSL1|ACSL1	2.31760824804308
SELENOK|SELENOK	-2.31573591014798
NOL12|NOL12	-2.3127764205376
LOC107054601|LOC107054601	2.31270923357459
LOC107054317|LOC107054317	-2.31109657911624
ASCC1|ASCC1	-2.31048726787713
CFDP1|CFDP1	-2.30965344714921
LIMK1|LIMK1	-2.30890550555124
APLF|APLF	2.30673511279623
HBA1|HBA1	-2.30646216595139
LOC107050883|LOC107050883	-2.30612481098771
PDZD3|PDZD3	-2.30532303674669
CD82|CD82	2.30491056153803
LOC107051614|LOC107051614	-2.3039554106532
CSNK2B|CSNK2B	-2.30223997595014
CCT4|CCT4	-2.30200809097913
SLC35E3|SLC35E3	-2.3019792825017
TMEM214|TMEM214	-2.30028922192612
CSTF2|CSTF2	-2.29981600720379
ASB9|ASB9	2.29938701888417
MAPK8IP1|MAPK8IP1	-2.29936890479992
MYCBP2|MYCBP2	2.29846248762269
GLA|GLA	2.29845273472806
LOC112532242|LOC112532242	-2.29753475455807
RNPEP|RNPEP	-2.29705799962681
SLC25A33|SLC25A33	2.29704028150777
TRIM23|TRIM23	2.29602794624648
DDX19B|DDX19B	-2.29399781061787
LOC107050393|LOC107050393	-2.29167244811834
LOC421515|LOC421515	2.28912905499032
MIR1627|MIR1627	-2.28743324358916
LOC107050181|LOC107050181	-2.28735859227902
SWT1|SWT1	2.28729029988425
DDX3X|DDX3X	2.28698200208717
SLC31A1|SLC31A1	2.28599957789623
MYLKSML|MYLKSML	-2.28538037525499
RARS|RARS	-2.28497140897319
HARS2|HARS2	-2.28447235579077
NOP56|NOP56	-2.2809714490513
LHX5|LHX5	-2.27822707963085
EBNA1BP2|EBNA1BP2	-2.27735455073474
RUFY3|RUFY3	2.27432729639511
LOC107054934|LOC107054934	2.27388352158138
POLR1C|POLR1C	-2.2712586619119
PTP4A2|PTP4A2	-2.26630379174409
MLST8|MLST8	-2.26525324058894
ACTB|ACTB	-2.26486044887414
FDPS|FDPS	-2.2640155769384
DCTN2|DCTN2	-2.26390566966252
ADRB1|ADRB1	-2.26224780659884
HEPH|HEPH	2.25810038401442
CRYBG3|CRYBG3	2.2572373420779
NR2C2AP|NR2C2AP	-2.25712017463555
ZMYND8|ZMYND8	2.25687586930369
ALG3|ALG3	-2.25681797911911
ABTB1|ABTB1	2.2553115093806
MRPL39|MRPL39	-2.25458725943377
UBE2C|UBE2C	-2.24928208882538
MNR2|MNR2	-2.24777105884757
RFC5|RFC5	-2.2467982761531
CDV3|CDV3	-2.24641717963232
TRIM2|TRIM2	2.24514615170421
TMEM243|TMEM243	-2.24481948849375
CBY1|CBY1	-2.24402495704953
DAD1|DAD1	-2.24330966868209
RNF186|RNF186	2.2431737434073
CEP70|CEP70	2.2422749538769
ARRDC4|ARRDC4	2.24187349846003
KRT8|KRT8	-2.23945584060637
SAMD4A|SAMD4A	-2.23854262574595
TRMT1L|TRMT1L	2.23814614663278
LDLRAD4|LDLRAD4	-2.23750699417418
CCDC82|CCDC82	2.23589722456546
PTDSS2|PTDSS2	2.23586101108496
RAB25|RAB25	-2.23562371155409
LOC107052222|LOC107052222	-2.23515625603401
DPH2|DPH2	-2.23512182685329
PRLR|PRLR	2.2348035290669
MRPL2|MRPL2	-2.23347666822242
FHL1|FHL1	2.23246259451705
PSMB4|PSMB4	-2.23212487854395
VPS33B|VPS33B	-2.23062999884306
U2AF2|U2AF2	-2.23053444818977
EIF1|EIF1	-2.23007086937544
SLC25A25|SLC25A25	2.2253152188186
GOLT1A|GOLT1A	-2.22388456315625
DNPEP|DNPEP	-2.22332583531804
SEC22C|SEC22C	2.22182719670329
SLC16A1|SLC16A1	2.21898261379078
SYNE2|SYNE2	2.21828882677252
IL1R2|IL1R2	2.21746660212125
TJP1|TJP1	2.21641273926907
KCTD15|KCTD15	2.21527520143819
PUM3|PUM3	-2.21002569799084
CNP|CNP	-2.2096109524809
NOC2L|NOC2L	-2.20944354231871
DDIT3|DDIT3	-2.20851116586428
LOC101748151|LOC101748151	2.20828843195175
C6H10ORF90|C6H10ORF90	2.20730803609368
MGAT4D|MGAT4D	2.20682066529292
FAS|FAS	2.20469249488259
ZMYND11|ZMYND11	2.20398273816752
SPATA6|SPATA6	2.20354135381315
ITIH2|ITIH2	2.20204787791133
EARS2|EARS2	-2.20139012143205
NLRP1L|NLRP1L	2.20065332541323
ACSF2|ACSF2	-2.19962119055891
FAM214A|FAM214A	2.19955469502491
LOC107050599|LOC107050599	-2.19907516667293
ECI1|ECI1	-2.19765504760527
MRPL9|MRPL9	-2.19664200362773
GSTM2|GSTM2	-2.1957131032227
MTCH2|MTCH2	-2.19484072301843
AGXT|AGXT	-2.19394442080883
WDR75|WDR75	-2.19313097928151
KIF25|KIF25	-2.19281097628333
CHMP3|CHMP3	-2.1917174231632
TUBB4B|TUBB4B	-2.19059584334281
AK2|AK2	-2.19040920811278
CRIP2|CRIP2	-2.18996874538617
NKRF|NKRF	-2.18967869007144
XRN1|XRN1	2.18821812037652
UBL7|UBL7	-2.18812520539643
FTCD|FTCD	-2.18802967794685
SNAPC5|SNAPC5	-2.18516531959073
TTC7A|TTC7A	-2.18301461371107
KANSL2|KANSL2	-2.18199441989625
COQ6|COQ6	-2.18122628557157
PCSK4|PCSK4	2.1806468406065
DCX|DCX	2.18030718704741
SH2D4A|SH2D4A	2.18019543382431
ADA|ADA	-2.17979508747921
IMP4|IMP4	-2.17874647897531
MVB12A|MVB12A	-2.178456653478
GPN2|GPN2	-2.17558529530208
LOC101750481|LOC101750481	2.17555531705368
NOB1|NOB1	-2.17516238321941
LGR4|LGR4	2.17391651415752
LEKR1|LEKR1	2.17271955223429
OIP5|OIP5	2.17090396434474
GLTP|GLTP	-2.16976981719262
MPHOSPH10|MPHOSPH10	-2.16971432236565
ABCC13|ABCC13	2.16928929555374
TMEM53|TMEM53	-2.16921639924555
LAMA3|LAMA3	2.16713990355994
GINM1|GINM1	2.16672908929515
LOC107050152|LOC107050152	-2.1663992192602
GRHL3|GRHL3	2.16579763141456
STEAP3|STEAP3	2.16570122563774
XPNPEP1|XPNPEP1	-2.16523554155316
C5|C5	2.16450532473464
FBXO18|FBXO18	2.16341252491755
PPM1L|PPM1L	2.16328777811517
MRPS7|MRPS7	-2.16056458454108
CETP|CETP	-2.1603931707397
PIGC|PIGC	-2.15961084122216
FAM46B|FAM46B	2.15886247827154
CLDN1|CLDN1	2.15628511168049
SIK1|SIK1	2.15452778720867
TBCE|TBCE	-2.15407330595007
PLXNB1|PLXNB1	2.15407040126495
RBBP8|RBBP8	2.15267093226838
HAVCR1|HAVCR1	2.14885330025915
CCDC169|CCDC169	-2.14875554603379
LSG1|LSG1	-2.14823165268028
RNASET2|RNASET2	2.14787810888083
LOC112531334|LOC112531334	2.14638421195638
FABP5|FABP5	2.14512082149191
HARBI1|HARBI1	-2.14445958754694
YES1|YES1	2.14388506609012
NXN|NXN	-2.14198886529606
AUP1|AUP1	-2.14198406326721
EEF1B2|EEF1B2	2.14159244593287
PTPRG|PTPRG	2.1406868220817
CYP7B1|CYP7B1	2.13952660341866
AKR1B10L4|AKR1B10L4	-2.13917800718829
NUDCD3|NUDCD3	-2.13790883068564
MYLK|MYLK	2.13615483727842
PLCH2|PLCH2	2.13555731654691
NOLC1|NOLC1	-2.13536391679251
POLR2C|POLR2C	-2.13526777748515
B4GALNT4|B4GALNT4	-2.13515943262042
PHLDB1|PHLDB1	-2.13353806995797
LOC112532245|LOC112532245	-2.13336767888583
OXCT1|OXCT1	-2.13034027893082
LOC112532223|LOC112532223	-2.13002947513815
H2AFZ|H2AFZ	-2.12965405233484
LDAH|LDAH	2.12500238430867
FGF23|FGF23	2.12498432088833
NSMCE3|NSMCE3	-2.12445422507587
OVAL|OVAL	2.12026758500846
LOC107051981|LOC107051981	2.11953041633023
EMG1|EMG1	-2.11862532278673
FARSB|FARSB	-2.11755775727794
ANAPC16|ANAPC16	-2.11674769055784
LOC112533143|LOC112533143	-2.11587180660154
ABCB11|ABCB11	2.11551158020433
NDUFA13|NDUFA13	-2.11507557614914
DOCK9|DOCK9	2.11411904365383
SH3TC1|SH3TC1	2.11093468466729
LOC101747293|LOC101747293	2.10845151757732
PDIA3|PDIA3	-2.10844333508661
SLC25A11|SLC25A11	-2.10826747415178
IK|IK	-2.10807092260193
SELENOM|SELENOM	-2.10784045620999
ERR2984230.28032	-2.10741791419491
RASSF3|RASSF3	2.10694434078087
CLIC5|CLIC5	-2.10594070061108
ENPP3|ENPP3	2.10561966573958
LOC112533363|LOC112533363	-2.10431336266638
ABCD2|ABCD2	2.10046056443087
TAF10|TAF10	-2.09985241987699
PLA2G15|PLA2G15	2.09962240293132
TMEM30CP|TMEM30CP	2.09939903880616
CLN6|CLN6	-2.09909324446597
LOC112530471|LOC112530471	-2.09784620924274
FAM160A2|FAM160A2	2.09596458186793
EIF5A2|EIF5A2	-2.09167709484016
ERR2984230.1712|LOC112530245	2.09102493635336
SACS|SACS	2.09040899051664
HAO2|HAO2	2.0883657479607
VAV3|VAV3	2.08636935449686
PROK2|PROK2	-2.08525696867499
LOC107054062|LOC107054062	-2.08523300433769
LOC101748649|LOC101748649	2.08389107234742
TBC1D1|TBC1D1	2.08358118731346
SPP1|SPP1	-2.08298584689339
LOC112531384|LOC112531384	-2.08295634504201
RNASEH1|RNASEH1	-2.08291052989518
COL18A1|COL18A1	2.08276184364861
TIMM10|TIMM10	-2.07996535260851
AARSD1|AARSD1	-2.07950793591529
CASP7|CASP7	2.07941000410294
NDUFC2|NDUFC2	-2.07804153125815
ZC2HC1A|ZC2HC1A	2.07769244626541
NMRK1|NMRK1	2.07694400645032
LOC101748959|LOC101748959	2.07494894132748
TMEM238|TMEM238	2.07460378253271
SPTB|SPTB	-2.07269103593461
LOC112531456|LOC112531456	-2.070749605243
ASPH|ASPH	-2.0697192962122
THOC5|THOC5	-2.06905969804834
AARS|AARS	-2.06739028434018
ARRDC2|ARRDC2	2.06727395888506
ACTA2|ACTA2	-2.06664044352004
IFNGR2|IFNGR2	-2.06649190018197
SMAD3|SMAD3	2.06524561632449
STON1|STON1	2.06453585217552
TIMM50|TIMM50	-2.06419593491623
NDUFS4|NDUFS4	-2.06326664706799
TRIM36|TRIM36	-2.06308947497908
FAM110D|FAM110D	2.0618366973378
ACKR4|ACKR4	2.05829874599872
PSMC5|PSMC5	-2.0576264017215
AvBD2|AvBD2	2.05703963110209
PTK7|PTK7	-2.05696743336569
IGSF6|IGSF6	2.05670222134869
LSM10|LSM10	2.05625399968797
BRCC3|BRCC3	-2.0555171943013
NDUFAF7|NDUFAF7	-2.05411255485962
PDCD11|PDCD11	-2.05374420505397
SCRIB|SCRIB	2.05279468871153
MYC|MYC	-2.05230946324835
GCC1|GCC1	-2.05182507989028
PDXDC1|PDXDC1	2.05042110727125
NDST2|NDST2	2.05020597749234
POLA2|POLA2	-2.04928885078097
RAD54L|RAD54L	-2.04862458778619
LEXM|LEXM	-2.04861748038737
MTMR14|MTMR14	-2.04855867344569
FBXO25|FBXO25	2.04316732268095
SH3BGRL2|SH3BGRL2	2.04295370317616
LOC112532184|LOC112532184	2.0425963925665
TBL1XR1|TBL1XR1	-2.04230299588899
APEH|APEH	-2.04179219016267
G2E3|G2E3	2.04146941519152
TJP2|TJP2	2.03916996597027
USO1|USO1	-2.03900938519159
FGD6|FGD6	2.03837415638253
ST8SIA5|ST8SIA5	2.03728082893369
ARHGEF10|ARHGEF10	2.03648720168778
PSD3|PSD3	2.03619143065916
LIPT1|LIPT1	-2.03603064507976
LOC107052260|LOC107052260	-2.0358344416049
LOC112533581|LOC112533581	-2.03470498304791
WBSCR27|WBSCR27	-2.0343564990462
PFDN1|PFDN1	-2.03377636609136
SPC24|SPC24	-2.03198110353897
HPGD|HPGD	2.03140796936705
TSHB|TSHB	2.0306234915482
MVD|MVD	-2.03016160153043
STS|STS	2.02948040937834
LOC107050163|LOC107050163	-2.02537124347102
AFAP1L1|AFAP1L1	-2.0243467203138
SKP2|SKP2	-2.02352614407146
MRPS26|MRPS26	-2.02214589535996
BOP1|BOP1	-2.02144044258033
MRPL16|MRPL16	-2.02142760438799
HBBA|HBBA	-2.02051172818343
LRCH2|LRCH2	2.01706191679264
HTT|HTT	2.01545859323321
WDR37|WDR37	2.01381074217644
KIAA1958|KIAA1958	2.01233786512375
NUTF2|NUTF2	-2.01104691113894
GTF3C2|GTF3C2	-2.01092963767434
FABP1|FABP1	-2.00793119495486
CORO6|CORO6	-2.00757999897178
ASRGL1|ASRGL1	2.00695041579087
FGL2|FGL2	2.00684056286812
CYP27A1|CYP27A1	-2.0060952120066
VPS13C|VPS13C	2.00482051297772
LOC107049206|LOC107049206	2.00456878721891
LOC424919|LOC424919	-2.00425065935488
DDX54|DDX54	-2.00399702624535
ATP5G1|ATP5G1	-2.00371433412037
QPCTL|QPCTL	-2.00170676261256
WIPF2|WIPF2	-2.00166491289424
PDCD2|PDCD2	-2.00142326211628
RPA2|RPA2	-2.00012350030087
LOC112530919|LOC112530919	-1.99893904437342
NABP2|NABP2	-1.99671760987419
MRPL18|MRPL18	-1.99626549740677
METTL24|METTL24	-1.99298059667935
TTLL7|TTLL7	1.99176083195527
MFSD4A|MFSD4A	1.99098768370414
MTCP1|MTCP1	1.99088548890086
LOC107055288|LOC107055288	-1.98985653635414
LOC101748153|LOC101748153	1.98909007324993
DRG1|DRG1	-1.98860262585368
LOC112532915|LOC112532915	1.98683879549039
FCF1|FCF1	-1.98620342858181
C24H11orf57|C24H11orf57	-1.9848150622301
MAML1|MAML1	1.98402396206149
FNDC3B|FNDC3B	1.98304777362024
MGEA5|MGEA5	1.98295063473647
LOC112531360|LOC112531360	-1.9802822944015
GAN|GAN	1.98016325284332
LOC112532685|LOC112532685	-1.97774656654359
TPM3|TPM3	-1.97687525994328
GALNT4|GALNT4	1.97673429546258
LOC768709|LOC768709	-1.97669227022041
YPEL4|YPEL4	-1.975863981235
LMBRD1|LMBRD1	1.9755676113225
NFAM1|NFAM1	1.97431646967316
SEBOX|SEBOX	-1.97426346469
MED12L|MED12L	1.97382468977877
R3HDM4|R3HDM4	-1.97379809692665
ETFA|ETFA	-1.9737916827158
BOC|BOC	1.97331721964211
CPS1|CPS1	1.97145206603186
LOC770141|LOC770141	1.97140514687465
SNX17|SNX17	-1.97124531385848
STBD1|STBD1	1.97076525250402
IFNAL6|IFNAL6	-1.96818791752871
OVALY|OVALY	1.9680427642381
MRPS9|MRPS9	-1.9673583141308
RGNL|RGNL	1.9661370603962
CYP2W2|CYP2W2	-1.96514133243692
EIF4B|EIF4B	1.9634674062662
CFLAR|CFLAR	1.96219555984806
C14H7orf50|C14H7orf50	1.9611445195745
KNTC1|KNTC1	-1.96111784332124
LOC112531744|LOC112531744	-1.96047247575103
WDR24|WDR24	-1.95942891612475
PSMC1|PSMC1	-1.95935145024706
IFT122|IFT122	1.95818215491461
DHDH|DHDH	-1.95808878569922
LOC112532123|LOC112532123	1.95784673103192
ITGA6|ITGA6	1.95687070972886
HTRA2|HTRA2	-1.95561942243571
C2H18ORF21|C2H18ORF21	-1.95541084214681
CZH5ORF51|CZH5ORF51	-1.95473364939139
GLDC|GLDC	-1.95454142364209
RCHY1|RCHY1	-1.9540786364597
PAOX|PAOX	-1.95293610230648
ESPN|ESPN	-1.95156897699559
SLC1A6|SLC1A6	-1.94988189272766
TMEM35B|TMEM35B	1.94984986489761
TRNAU1AP|TRNAU1AP	1.94940249120256
MIS12|MIS12	-1.94931894047069
CNP1|CNP1	-1.94895372868723
MAP2K6|MAP2K6	1.94803919480824
MOB3B|MOB3B	1.94771734808129
FAM45A|FAM45A	1.94580563457984
LOC107051860|LOC107051860	1.94450259326202
BCCIP|BCCIP	-1.94411193759757
MCM6|MCM6	-1.94148693092555
RSF1|RSF1	1.94035241081755
NDUFB4|NDUFB4	-1.93913936589396
FAAH2|FAAH2	-1.93913031627111
E2F7|E2F7	-1.93911640802781
CLN5|CLN5	-1.93896116287645
PTGFR|PTGFR	1.93818658598148
USP44|USP44	1.93753063888753
SGO2|SGO2	1.93714196689722
CD47|CD47	1.93687407470924
WDR6|WDR6	-1.93687029565671
ARPC1A|ARPC1A	-1.93567076789992
SPON2|SPON2	1.93460630395883
UCHL5|UCHL5	-1.93398016966912
LOC107057476|LOC107057476	-1.93352195680431
CBWD1|CBWD1	-1.93334741694767
HERC4|HERC4	1.93036014070287
LOC107052340|LOC107052340	-1.9303317583374
ZMIZ1|ZMIZ1	1.9302036150099
MST1|MST1	-1.92949552470934
RPGR|RPGR	1.92742855110031
LAMTOR1|LAMTOR1	-1.92727562930248
LOC112530288|LOC112530288	-1.92665338166412
EXT2|EXT2	1.92623055961916
FAM110C|FAM110C	1.92600160130489
SSBP4|SSBP4	-1.9252455348347
REN|REN	1.92454823916028
SRM|SRM	-1.92445081285881
C4H4orf33|C4H4orf33	1.9244363722777
PUS1|PUS1	-1.92435068972359
CDK5RAP3|CDK5RAP3	-1.9241850760931
BORCS6|BORCS6	1.92407221784196
GEMIN6|GEMIN6	-1.9237646800677
ITCH|ITCH	1.92346281890659
RNF144B|RNF144B	1.92286672202097
TRMT10C|TRMT10C	-1.92224981181709
LOC417013|LOC417013	1.92211415834196
PALMD|PALMD	1.92187408683014
TTC4|TTC4	-1.92149374290163
LMO7|LMO7	1.92023174649266
MAP10|MAP10	1.91952438954558
VDAC2|VDAC2	-1.91941642015689
NDUFB9|NDUFB9	-1.919359003279
TSN|TSN	1.91853143639173
TNPO2|TNPO2	-1.91762905723127
HEXIM1|HEXIM1	-1.91749583825789
GRK6|GRK6	-1.91653822443283
LIG1|LIG1	-1.91426786894311
IGFBP1|IGFBP1	1.91370672562141
LOC112530570|LOC112530570	1.91335543397701
LOC107051653|LOC107051653	1.91319640728729
COPE|COPE	-1.91186015626095
ATPAF2|ATPAF2	-1.91165174085346
BAHCC1|BAHCC1	1.91075555789126
LOC107052592|LOC107052592	-1.91015201501221
LOC107053135|LOC107053135	-1.91008811337805
YF6|YF6	-1.90667573225775
CASP9|CASP9	-1.9062766161133
LOC107053375|LOC107053375	1.90556179061747
EIF4A2|EIF4A2	1.90550243889109
LOC101750014|LOC101750014	1.90493428956059
LOC107053204|LOC107053204	-1.90461222390095
MRPS18C|MRPS18C	-1.90358378448595
GALNT1|GALNT1	1.90330636848678
C4HXorf56|C4HXorf56	-1.90192428497524
THNSL1|THNSL1	1.90143809532519
ZNF367|ZNF367	-1.89747844407637
CREG2|CREG2	1.8974725684171
CREB3L3|CREB3L3	1.89733918605772
LOC107051046|LOC107051046	-1.89703373316712
UQCC3|UQCC3	-1.89703255457013
NR1D2|NR1D2	1.89529980041507
BLOC1S1|BLOC1S1	-1.89483132336013
BBIP1|BBIP1	-1.89415515912482
LYST|LYST	1.89381710837318
LOC112530348|LOC112530348	-1.89369715218149
OLA1|OLA1	-1.89365723838321
DNAJA3|DNAJA3	-1.89302116031072
TMEM258|TMEM258	-1.89147012315207
LOC107051953|LOC107051953	1.89144642149988
LOC100857622|LOC100857622	-1.89125891759249
SWAP70|SWAP70	1.89108578163236
MMS19|MMS19	-1.89089995627139
SUPT3H|SUPT3H	1.89077228316696
IMMT|IMMT	-1.89054910727787
SOX7|SOX7	1.89030517395559
KIAA2026|KIAA2026	1.88897216908721
TBCC|TBCC	-1.88805000925484
MRPL54|MRPL54	-1.88785042756944
WDR77|WDR77	-1.88722380037135
LOC101750420|LOC101750420	1.88719760475662
DERL3|DERL3	-1.88655814953397
CYP8B1|CYP8B1	-1.88568745543862
SMAD5|SMAD5	1.88557445570778
CCT5|CCT5	-1.88531185041808
TAF6|TAF6	-1.8846951102
FRMD7|FRMD7	-1.88277109537337
LOC112530189|LOC112530189	1.88265661932226
PTAFR|PTAFR	1.88209643675932
LOC107051192|LOC107051192	1.88153981376643
NADK2|NADK2	1.88149453210563
SLC25A28|SLC25A28	-1.87993467509915
SDF2L1|SDF2L1	-1.87983096698342
LOC107055339|LOC107055339	-1.87895577894498
TEN1|TEN1	1.87849612445117
TRIM25|TRIM25	1.87755418913824
DNAJC13|DNAJC13	1.87710587525285
CD55|CD55	-1.87677640016512
CXADR|CXADR	1.876658453012
DRAM1|DRAM1	1.87632318601904
ZMYND19|ZMYND19	-1.8744776770391
WDR3|WDR3	-1.87351080342482
UFC1|UFC1	-1.87348406123019
SELENOP2|SELENOP2	-1.87247870785907
LOC107053508|LOC107053508	-1.87202048536803
CBX5|CBX5	-1.87085075338766
FAM208B|FAM208B	1.87053607120988
LOC107050538|LOC107050538	-1.87045712986618
PSME3|PSME3	-1.87038634835582
LOC101747613|LOC101747613	1.86979247651143
LARGE1|LARGE1	1.8689688020773
IMPDH2|IMPDH2	-1.86886075551386
ERR2984230.28013	-1.86766407014575
PAPPA|PAPPA	1.86744708795738
CIZ1|CIZ1	-1.86672659585052
CDK1|CDK1	-1.86651385790218
OSTM1|OSTM1	1.86588102819075
NDRG1|NDRG1	1.8654517866679
ATP6AP1|ATP6AP1	1.86542867194173
CRIPT|CRIPT	1.86459246298403
CCDC73|CCDC73	1.86422102441828
NEDD4L|NEDD4L	1.86392778971951
ZBTB8OS|ZBTB8OS	-1.86375090605306
QSOX2|QSOX2	1.86232425606806
A2ML2|A2ML2	1.86127518475594
DNAJC5G|DNAJC5G	-1.86124996677155
DUSP8|DUSP8	-1.86118224786483
SLC25A15|SLC25A15	-1.86073826614129
C1orf210|C1orf210	-1.85903987192849
SDHB|SDHB	-1.85847466727875
PDE3B|PDE3B	1.85810931523512
DUS2|DUS2	-1.85756539966046
SGCG|SGCG	1.85706488455935
LOC101749377|LOC101749377	-1.85573611780187
SSRP1|SSRP1	-1.85467667701263
OTOA|OTOA	1.85462026364677
TBC1D23|TBC1D23	1.8545197665442
TDH|TDH	1.8536504288489
CAPG|CAPG	-1.85350445030377
GRK5|GRK5	1.85330421037402
LOC112532833|LOC112532833	-1.85295550561575
ALAS1|ALAS1	-1.85288381009149
EXTL2|EXTL2	1.85252049425444
RSU1|RSU1	-1.85171041196567
PQLC1|PQLC1	1.85096655191693
C8H1orf168|C8H1orf168	1.84728236024031
NADK|NADK	1.84561323542747
IL34|IL34	-1.84370683029437
ADAM12|ADAM12	1.84322442756624
NDUFB5|NDUFB5	-1.83971590474153
TCN2|TCN2	-1.8390961830259
SF3B4|SF3B4	-1.83887167907891
PHF20L1|PHF20L1	1.83864290288246
FAM192A|FAM192A	-1.83634549895103
LRRC27|LRRC27	1.83617993814138
BANF1|BANF1	-1.83503936070395
LOC107080643|LOC107080643	-1.8349657943065
LOC107053987|LOC107053987	-1.83496375904857
BMP4|BMP4	1.83492090709892
LOC112530965|LOC112530965	-1.83470069111338
POLD3|POLD3	1.83469165958514
ITGB5|ITGB5	1.83418172325275
LOC107051764|LOC107051764	-1.83366645599822
LOC107050437|LOC107050437	-1.83352517324485
MFN1|MFN1	-1.83348346348681
NUDT21|NUDT21	-1.83286063329876
NECAB3|NECAB3	-1.83209701068283
EMC6|EMC6	-1.83207331992491
UBA52|UBA52	-1.83118958097313
LAMTOR2|LAMTOR2	-1.83087721819865
CENPS|CENPS	-1.8293424842234
FKBP3|FKBP3	-1.8288055377056
SDC4|SDC4	1.82827939443126
MFSD1|MFSD1	1.82775246854266
MANF|MANF	-1.82656383097664
DCLRE1A|DCLRE1A	-1.82625242226027
PPP6C|PPP6C	-1.82624538638852
FAM219A|FAM219A	1.82515586804395
SEPT8|SEPT8	-1.82497853805888
DMBT1|DMBT1	1.82330463327801
LONP1|LONP1	-1.82275241982649
POLR2E|POLR2E	-1.82214685675092
IL12B|IL12B	1.82183287725759
BID|BID	1.82150911841662
HMCN1|HMCN1	1.82145396783903
LOC112532276|LOC112532276	-1.8211417679318
COPS2|COPS2	1.82103480461845
TRUB2|TRUB2	-1.8195979724736
SEC61A2|SEC61A2	-1.81917706261008
LOC112530237|LOC112530237	-1.81722899141491
CP|CP	1.81690579375556
CHCHD10|CHCHD10	-1.81655730973318
ATP11C|ATP11C	1.81642549634011
ABCG2|ABCG2	1.81386990110278
MRM3|MRM3	-1.8130392711227
LCMT2|LCMT2	-1.8121222151541
GAL3ST1|GAL3ST1	-1.81146153361172
QRSL1|QRSL1	-1.81086438327151
LOC107053235|LOC107053235	-1.8106549485063
DGKZ|DGKZ	-1.81064856199446
LOC107054730|LOC107054730	1.81061102954674
ZNF704|ZNF704	-1.80919638243618
SF3A2|SF3A2	-1.80844983331618
RNF126|RNF126	-1.80821053621332
GLB1L|GLB1L	-1.80712040878789
SLC35E4|SLC35E4	1.80665061212885
EXOSC8|EXOSC8	-1.80609114959245
EIF2B4|EIF2B4	-1.80500362038052
RDH16|RDH16	-1.80480575638922
SFXN2|SFXN2	-1.80398216937826
FOLH1|FOLH1	1.8033734539165
TLDC1|TLDC1	1.80270893387319
SLC45A4|SLC45A4	1.80195128467313
PRPF19|PRPF19	-1.80134194432402
VAPA|VAPA	1.79913571933151
SEC61B|SEC61B	-1.79861316291969
LOC107052519|LOC107052519	1.79737273515888
PRKCI|PRKCI	1.79672417159739
NOL7|NOL7	-1.79616514256275
G0S2|G0S2	-1.79604428799427
LOC107057188|LOC107057188	1.79591179797365
SYCN|SYCN	-1.79586226145629
LOC107051869|LOC107051869	1.79407207152855
NMT2|NMT2	1.79336872209867
TGFB3|TGFB3	-1.79304404092896
IL1R1|IL1R1	1.7929390958771
LOC418298|LOC418298	-1.79260192306233
ACD|ACD	-1.79254492366101
AAMP|AAMP	-1.79049947743922
RAPGEF6|RAPGEF6	1.78951588520631
HECTD1|HECTD1	1.78928578023955
PNPLA8|PNPLA8	1.78899138062513
GPX4|GPX4	-1.78806808410801
LRIG1|LRIG1	1.78760409867683
PLAGL2|PLAGL2	-1.78663350523255
LOC416622|LOC416622	1.78655858357297
LOC107053107|LOC107053107	-1.78644826500498
LOC107050351|LOC107050351	-1.78555616816772
LAPTM5|LAPTM5	1.78482979692913
SIX4|SIX4	1.78468128961754
LOC112532155|LOC112532155	1.784383960972
