"genes","logFC","logCPM","PValue","FDR"
"ATAD1",0.345050512,4.972405942,0.205193919,0.217680819
"FNIP1",0.837609143,1.828784068,0.205695632,0.218198178
"PHC2",0.430163928,4.334430421,0.206022698,0.218530215
"MAPK8",0.376332067,3.532244496,0.206253772,0.218760395
"CPQ",0.439591165,4.40387397,0.206959935,0.219494406
"TMEM240",-1.199437244,-1.454885239,0.207329304,0.21987115
"NSDHL",0.309425446,6.938375453,0.207436061,0.219969363
"SSH1",-0.412959984,3.819594862,0.207581787,0.220108884
"KCMF1",-0.756179405,4.94245718,0.208419207,0.220980216
"CAPG",-0.438296505,0.926327312,0.208439061,0.220980216
"CDCP2",-0.429861255,3.529031082,0.208446162,0.220980216
"UBXN2B",-0.435488244,2.850281056,0.209301212,0.221871556
"NREP",0.597477224,3.896564523,0.209579386,0.222151292
"RAP2C",-0.290635551,4.089563028,0.210560896,0.223176466
"NAA25",0.292695829,5.157747273,0.211500866,0.224157475
"KLHL6",0.458142501,1.561541452,0.212906736,0.225632096
"SYCP2L",-0.651057761,-0.721239307,0.213289452,0.226015104
"TBP",-1.068153064,4.872577491,0.213297212,0.226015104
"CYTH4",-0.349313936,3.413765689,0.214692149,0.227477714
"FANCB",-0.758095788,-1.095994709,0.215238134,0.228040674
"CTBP2",-0.938602836,-0.728537139,0.21634611,0.229198938
"2KTGRL",-0.315249694,5.835190239,0.216406047,0.229246817
"LCK",-0.404592615,2.249350182,0.216460418,0.229288794
"LOC107051046",-0.393905149,3.335508092,0.217075477,0.229924642
"L2HGDH",-0.388626452,6.426839001,0.218494062,0.231411433
"COL4A5",-0.498803183,0.311980135,0.218515858,0.231418756
"RITA1",0.384036143,1.34829193,0.218654395,0.231549703
"EFNB1",0.362909592,3.058618024,0.220284996,0.233260585
"SACS",0.446071063,1.515583378,0.220463719,0.233433939
"LOC112532832",0.348148625,3.940832593,0.221017867,0.234004755
"ST3GAL5",0.279337603,4.868799932,0.221349278,0.234339683
"TANGO2",-0.339532875,4.551307779,0.221795153,0.234795741
"LOC107050235",0.88634071,-0.348739691,0.221812981,0.234798629
"LOC112531899",-0.710757209,2.216760915,0.221913393,0.23488893
"AMT",0.391366696,5.862350766,0.221984161,0.234947842
"UST",-0.423493938,3.040369429,0.222236839,0.235199268
"LOC101748259",-0.403850848,4.620959156,0.222445922,0.235404525
"CAPN5",-0.406106163,1.910584097,0.222779048,0.235741013
"RBM19",0.292101051,4.28813649,0.224029195,0.237047767
"CNOT9",0.29646363,4.819304292,0.224106001,0.237112901
"NELFA",0.309534341,5.047689739,0.224885064,0.237920992
"UBTD1",0.507335475,2.249391899,0.225635852,0.238699061
"SLC35C2",0.274788834,6.453483626,0.225970324,0.239036635
"TADA3",0.370152694,3.921139324,0.226304561,0.239373915
"CTDSP1",-0.255945747,4.994716596,0.226541724,0.239608475
"IL15",0.407949957,5.593031067,0.226968776,0.240043832
"PATZ1",-0.660380182,0.351200885,0.22755541,0.240647894
"MRPS36",0.410498604,4.781283594,0.227687264,0.240770959
"RLF",0.266378201,3.736757654,0.22796516,0.241048431
"RALA",-0.263590133,5.086775897,0.228218443,0.241299843
"CLDN2",0.30240071,4.919524396,0.229381885,0.242513483
"NUDC",0.33574371,6.426976939,0.230542983,0.24372448
"PYM1",0.378450469,3.102015876,0.230631111,0.243801073
"SLC7A3",-0.389377238,3.858737236,0.23083855,0.24400377
"LOC107054982",-0.267030019,5.680168104,0.232828151,0.246090113
"SCYL1",-0.432965503,3.067724968,0.233098683,0.24635931
"LOC112531131",0.591935571,1.469327072,0.233146085,0.246392661
"LOC107053980",-0.709255975,-1.340466412,0.233193671,0.246426203
"CC2D1B",0.233188051,5.079446784,0.234218397,0.247492258
"LOC112532777",-0.939981329,-1.499765206,0.234300669,0.24756237
"MDFIC",0.356214128,2.519132319,0.234749518,0.248019772
"LOC112531721",-0.505751526,3.170342474,0.234852473,0.24811169
"LOC107052096",-0.676656018,-0.8806694,0.236540567,0.249878112
"THBS1",-0.504661308,2.626124082,0.23656475,0.249886683
"IMPA2",0.346305973,2.575586529,0.236588212,0.249894491
"RUBCNL",-0.59143945,2.50343198,0.236696012,0.249991373
"LOC107052152",-0.640622676,-0.2079023,0.236733589,0.250014079
"SEMA6A",0.589353922,0.107765463,0.238073243,0.251411812
"VWA5B2",-0.353483174,3.165502156,0.238798818,0.252160914
"LOC107054288",-0.392687032,2.308909305,0.238902393,0.252253155
"LOC112532058",0.783244,-1.275531003,0.239875105,0.253263029
"UNK",0.264668464,3.621796074,0.239996951,0.253374471
"CASP8AP2",0.333637814,3.188316135,0.240192683,0.253563898
"WIPF1",0.303462427,5.48367291,0.240400698,0.253766266
"MASP2",0.265712083,6.809322428,0.24100915,0.254391276
"KCTD16",-0.607349055,0.812928385,0.24111206,0.254482626
"ANKRD2",-0.49511898,-0.058225274,0.241297275,0.254660827
"PIK3C3",0.48012543,3.646227566,0.241376629,0.254727288
"FGGY",-0.273135486,5.982985603,0.242086233,0.255458803
"FAM208A",-0.349701881,4.303114326,0.243070215,0.256479734
"OTOP1",-0.977194648,-1.215066157,0.243211785,0.256611702
"TPRKB",-0.338819735,3.815729917,0.244107085,0.257538854
"VKORC1L1",-0.550573162,3.668247232,0.244458676,0.257892294
"LOC421506",0.466826393,3.093762525,0.244763076,0.258195905
"LDHD",-0.291963627,4.242192172,0.24712165,0.260666236
"H2AFY2",-0.364659223,1.640028537,0.247343607,0.260882662
"C17ORF80",0.374776012,3.597670587,0.24753378,0.261065537
"COQ6",0.360759273,3.139453571,0.247609184,0.261127352
"PLXDC1",0.382481082,4.09044374,0.247961282,0.26148094
"USP9X",-0.241256317,7.227855784,0.248315492,0.261836706
"UACA",0.239912416,4.110981309,0.248705682,0.26223036
"KLHL8",-0.366033361,4.44104244,0.249160467,0.262692065
"MIS18BP1",0.447214509,2.769455164,0.249457938,0.26298786
"MYSM1",-0.380884401,4.914880051,0.249609611,0.26312992
"NPTX2",0.570262234,-0.617808152,0.250144202,0.263675592
"TRHDE",-0.286591507,6.64957863,0.251833749,0.265438542
"CCSER1",-0.487058385,1.344475979,0.252123621,0.265726062
"KCTD17",0.386868262,1.547005914,0.252361412,0.265958655
"AEBP2",0.275728729,3.824740626,0.2530504,0.266666692
"PUM1",0.267189374,5.672962866,0.253341142,0.266954988
"ZNF767",0.255008977,3.430656137,0.253382223,0.266980185
"CRADD",0.275561703,4.02885838,0.254444497,0.268081301
"SPATA7",0.569527239,1.929795538,0.255904799,0.269601601
"CMBL",0.450229557,4.227632235,0.256402993,0.27010816
"LOC771545",-0.449210496,2.456630461,0.257761704,0.271521101
"DPP10",-0.42428293,4.266705473,0.25892021,0.272722974
"LOC769729",-0.351423001,4.248781141,0.259005468,0.272794299
"LOC101751538",-1.301262809,1.155942901,0.259552982,0.273352447
"GPS1",-0.270765332,4.674004683,0.25983912,0.273635264
"SLC4A10",0.489630511,1.31818902,0.259904088,0.273685147
"LOC396224",0.500645595,2.701864718,0.260790612,0.274600082
"HIST1H110",0.314526694,3.550231379,0.261902191,0.27575185
"NRSN1",-0.275923319,5.511638286,0.262174565,0.276019938
"KCNH2",0.928963932,-1.519202529,0.262264983,0.276096438
"LOC112530147",0.584196188,-1.26576702,0.264445362,0.278372961
"MUL1L",0.272797497,3.722622811,0.265112097,0.27905592
"CWF19L2",-0.354923063,3.248707147,0.26535186,0.279289388
"XPO7",0.26805068,6.133648399,0.266657925,0.280645058
"MLF1",-0.307055028,2.446950053,0.26681821,0.280794746
"MITD1",1.229546088,1.86767551,0.266887188,0.28084833
"NFKB1",-0.254249134,5.283773804,0.267248748,0.281209773
"PTPRK",0.238442266,5.048461736,0.268493428,0.282500359
"TNS2",-0.298287586,4.237045404,0.269381723,0.283415818
"TBPL1",0.326001911,3.740529218,0.270612241,0.284691181
"TUBGCP4",0.237883412,4.929332904,0.270722461,0.284787869
"LOC112533000",-0.37363085,1.72146874,0.27079009,0.284839742
"LOC107053673",0.569611464,0.426414806,0.271502888,0.285570205
"RNF217",0.381711827,2.586331561,0.272419871,0.286515319
"LOC112530930",0.39321074,2.303801324,0.27276442,0.286858294
"DCBLD2",0.250312255,5.183405786,0.274566769,0.288734244
"CSNK2B",-0.453990785,-0.308252114,0.274787625,0.288946955
"DNMBP",-0.222187693,4.775205276,0.275048647,0.28920187
"ERCC4",-0.269892812,3.354864568,0.275746749,0.289916292
"SOX13",-0.270655418,3.161908028,0.277013255,0.291228187
"ANKRA2",0.273924398,4.32315385,0.277380754,0.29159483
"CD8A",-0.354092011,2.220646707,0.277834302,0.292051875
"VWA9",0.270406904,3.882871044,0.278345002,0.292568932
"CBX7",-0.284553586,3.830461974,0.278793632,0.293020681
"SYDE1",0.471800794,2.633999797,0.279040343,0.29326016
"RASL11A",0.606210999,0.995253496,0.279399407,0.293617678
"EEF1AKMT1",0.270124969,4.035978654,0.280411057,0.294660896
"LOC107053040",1.250060651,-0.581275215,0.281132098,0.295398616
"LPAR4",-0.416496951,1.584849492,0.281952057,0.296240168
"MCM9",0.340320196,2.218982515,0.283102878,0.297429212
"LOC107050833",0.594996506,3.370682024,0.283831195,0.298174239
"LOC107053511",0.481285381,2.118830603,0.283938462,0.298266776
"MYLIP",-0.283672046,4.766856848,0.285531028,0.299919446
"LOC107049447",-0.580605727,0.301099972,0.286474607,0.300890249
"NUP155",-0.334060261,4.597239101,0.287721563,0.302179542
"LOC112531599",-0.470162938,0.727770143,0.288445503,0.302919401
"DBF4",-0.320369622,2.625706983,0.288556985,0.303016013
"OVCH2",0.434998478,1.231535821,0.290370815,0.30490014
"TSPO2",0.626585338,-1.030863726,0.290469445,0.304983111
"LOC112533366",-0.492259851,2.274559309,0.29071538,0.305220725
"GGT5",0.273366885,3.752871985,0.291600527,0.306129368
"EDA2R",-0.624619886,1.250065389,0.292097245,0.306630133
"KIAA1522",-0.261703345,4.813620727,0.293592091,0.308178549
"NCSTN",-0.211604544,5.723848779,0.294188825,0.308784085
"RFXANK",-0.442432964,5.171574656,0.294304457,0.308882802
"CD69L",-0.316634001,4.570677968,0.294322603,0.308882802
"CDC16",-0.250191712,3.491672122,0.294925076,0.309494192
"NIPAL2",-0.516490958,0.674524452,0.29533517,0.309903631
"LOC101748543",0.588503138,-1.001315745,0.295846324,0.310419051
"ERRFI1",0.22029039,5.008717019,0.297055419,0.311666673
"APPL2",-0.226941033,4.877157554,0.297082763,0.311674333
"ANXA8",-0.573410893,0.961102987,0.29722341,0.311800852
"MFSD14A",0.270370967,5.058030662,0.297255328,0.3118133
"HLA-F10AL4",0.381147258,2.962851686,0.297848789,0.31241475
"FYTTD1L",0.613307315,-0.362913786,0.298051301,0.31260608
"MAP1S",0.245143997,4.46157298,0.300061529,0.314693247
"AHR2",0.318990201,3.360170412,0.300102692,0.314715192
"LOC107054125",-0.523741169,-1.246520649,0.300478535,0.315088085
"ALDH18A1",0.330494979,5.808171617,0.301370994,0.316002627
"EPHA5",-0.684703735,-0.483189876,0.304458164,0.319218155
"CPXM2",-0.410163383,2.448136073,0.305206556,0.319981253
"PTPRM",-0.373964213,1.949222454,0.305255288,0.320010768
"GPR34",0.358279257,3.924967008,0.305912027,0.320677634
"SRPX2",-0.675068422,-0.412111716,0.30773032,0.322561946
"ANKFN1L",0.461187673,0.426773392,0.309172877,0.324052187
"DLG1",0.216982864,4.824796677,0.310030685,0.324929376
"LOC107054317",-0.535707094,0.205441018,0.310603846,0.325508142
"PDE3A",-0.374504378,2.226520941,0.311500534,0.326425857
"LOC101751268",0.462676497,1.534107987,0.311680771,0.326592721
"TTLL12",-0.270660614,5.03758617,0.313239661,0.328204079
"PPP1R9B",-0.207181576,6.023699197,0.313721307,0.328686587
"COQ7",-0.270707631,4.137625083,0.314861426,0.329858868
"DYNLL2",0.409766288,2.875579744,0.317720548,0.332831752
"TMOD2",-0.6727462,-0.049115131,0.318530785,0.333658047
"ECE2",0.365125865,0.930292027,0.319166713,0.334301656
"SPERT",-0.528766197,0.215541858,0.321997797,0.337244274
"LOC101751159",0.692903385,-0.721606549,0.322803572,0.338065433
"LOC112533003",0.61772315,0.824100677,0.325214951,0.340567883
"ECHDC2",-0.229095844,4.875061755,0.326066251,0.341436377
"EXFABP",-0.410581543,4.260958444,0.328341081,0.343795287
"MPV17",-0.298590889,3.11404472,0.328390753,0.343816841
"GBF1",-0.222773314,6.537385853,0.328405887,0.343816841
"FAM175A",-0.247346448,3.527838715,0.330484626,0.345969835
"PDK4",0.44662149,4.544114721,0.330976652,0.346461591
"ATL1",0.334028849,1.576466858,0.331460969,0.346945212
"LOC107052490",-0.335514498,1.801087308,0.333513642,0.349070279
"CXXC5",0.278432813,4.032047232,0.334146064,0.349708661
"METAP2",0.200483294,5.218123872,0.334296647,0.349842712
"LOC770996",-0.371143633,1.909698088,0.337171686,0.352827706
"CDC26",-0.361502691,2.16707682,0.337517756,0.353166079
"CNR1",-0.71104969,-0.281853202,0.337715178,0.353339157
"DDX52",-0.250979592,3.488432581,0.33772861,0.353339157
"ZONADHL",0.60034358,2.682127429,0.338261787,0.353873169
"IL6",-0.429096899,1.976858798,0.339660962,0.355313015
"CDK20",0.430574297,0.320327993,0.339801175,0.35541192
"TTC7B",0.279081118,1.660266959,0.339801223,0.35541192
"LOC107049545",-0.258990793,5.342344006,0.340977315,0.356618055
"PRR16",-0.628746331,-1.18548882,0.341249229,0.356878439
"LOC107053345",-0.466254552,0.442822885,0.341466969,0.357082136
"ATG9A",-0.342210138,6.294569807,0.341611751,0.357209517
"ZNF410",-0.225701155,4.006673893,0.342491792,0.358105659
"LCMT1",-0.256844489,2.693605361,0.34263701,0.35823341
"RASSF5",-0.352728357,2.887390828,0.343179927,0.358776917
"HCK",-0.273048813,2.910648064,0.343894909,0.359500224
"LOC107057170",-0.474855736,0.187404247,0.345373909,0.361022069
"LOC101748581",-0.325172383,0.936705141,0.345529692,0.361160631
"MIR1647",0.680890074,-1.215174934,0.345862988,0.361484707
"TCTEX1D2",-0.47612961,1.017441218,0.346697686,0.362332752
"STK10",0.206904167,4.653330976,0.347092398,0.362720886
"FAM221A",0.352870729,1.835936201,0.347941391,0.363583672
"DLL1",-0.225573856,4.043806261,0.348098636,0.363723545
"FSHR",-0.440596018,-0.223943522,0.34857341,0.364195157
"LOC112532462",0.53398544,-1.525764427,0.348889659,0.364501089
"CNGA3",-0.572474015,-0.748210965,0.349136486,0.364734455
"TRIM62",0.265130854,3.225903988,0.349884588,0.365491425
"DACT2",-0.516724647,-0.878632879,0.350285746,0.365885897
"RBM11",0.371256336,3.093826909,0.350446104,0.36602881
"ARHGAP12",-0.244878521,4.245904763,0.35126167,0.366852053
"RAB36",-0.432801571,-0.991134518,0.351281483,0.366852053
"LOC107055625",-0.576116255,-1.32894797,0.351436043,0.366969187
"COPS3",-0.306771871,5.549817162,0.351440845,0.366969187
"SEMA6B",0.470373744,0.689975117,0.35288641,0.368453883
"SLC2A8",0.201263158,4.80107677,0.352941656,0.368486824
"CLSTN3",-0.205396509,4.139344333,0.35308813,0.368615
"GPHN",0.239140459,5.830606779,0.353907254,0.369445341
"HSF2",0.222160802,3.218291691,0.35487036,0.370425864
"TTC16",0.432265114,-0.757109872,0.355763904,0.371318166
"CENPX",-0.289449061,3.109502118,0.355772949,0.371318166
"PPP1R14D",0.494826483,-0.567953314,0.356211907,0.371751353
"B4GALT3",0.254133425,3.323983429,0.356764318,0.372302875
"MBD4",0.262570891,2.338570364,0.357517257,0.373063572
"LOC421415",-0.415156844,1.672003035,0.358303746,0.373859172
"AQR",0.19116658,5.210808507,0.359088911,0.374653285
"CETN1",-0.33940624,1.118425686,0.359336126,0.374886062
"FAM107A",-0.206799122,4.310810238,0.360064473,0.375620727
"ARHGDIG",0.475547032,-1.01408707,0.361052494,0.376626168
"C9orf69",0.256617807,2.602930724,0.361800711,0.377381342
"FRMD3",-0.807852546,1.925143752,0.361868463,0.377426696
"SPG11",-0.18042668,5.370075496,0.362082222,0.37761551
"OCLN",0.238670657,3.411613539,0.362098062,0.37761551
"LOC101748063",-0.528054913,0.737237377,0.362212335,0.377709349
"LPAR3",0.239988575,2.716190392,0.363841629,0.379382909
"LOC101749104",-0.54127261,-1.741375345,0.364251937,0.379785277
"ACTA1",-0.548686212,1.144418161,0.364379795,0.379893115
"LOC101751681",-0.387041323,3.053242318,0.365671862,0.381214632
"OGG1",0.341458038,1.116651539,0.365702539,0.381221055
"CLEC17A",0.272806549,2.264214652,0.365811914,0.381309509
"LOC112533408",0.519390577,-1.392728008,0.366649032,0.382147913
"LOC770277",-0.622205602,-1.365563051,0.366665393,0.382147913
"LOC107053484",0.389971726,0.335753462,0.367430972,0.382920154
"LOC112530034",0.570163704,-0.653569996,0.367513818,0.382980825
"TMEM243",-0.3329602,2.634255649,0.367600842,0.383045842
"DNM3",-0.466222893,2.985528811,0.368109934,0.383550622
"LOC107049870",0.356125777,-0.40177855,0.368521613,0.383953842
"PIP4K2A",0.226647327,4.25007978,0.36919959,0.384634439
"B3GALT6",0.209032043,3.304650587,0.369457869,0.384877729
"SLC28A2",-0.253567774,2.583121403,0.370330583,0.385761024
"LOC107052253",0.323507291,2.482604161,0.371360347,0.386807783
"LLGL2",-0.215998345,6.952392598,0.373479178,0.388988696
"MAP7D1",0.34378075,2.719778975,0.374492088,0.390017546
"SPEG",-0.436194982,2.992260123,0.378349458,0.394008443
"MED26",0.225522716,3.507654663,0.379062355,0.394706363
"INTS9",-0.200672499,3.246920321,0.379070406,0.394706363
"RGSL1",0.325906093,0.797076424,0.380191979,0.395847692
"RACGAP1",0.40498414,-0.229537844,0.381879891,0.397578489
"LOC112531887",0.586394993,1.642269914,0.382743702,0.398451133
"TPGS2",-0.305876679,1.458053003,0.38356546,0.399279884
"BST1",0.287650309,4.633158636,0.383738033,0.399432788
"P2RY12",0.532834227,0.215203182,0.38537278,0.401107546
"MCM8",0.234176559,4.396930341,0.386000529,0.401734035
"WDPCP",-0.636008328,3.784597042,0.386432221,0.402156407
"CEP97",0.235698235,2.965978286,0.386576973,0.402280127
"ALOX5",-0.650242286,2.026033152,0.387477393,0.40319014
"NDUFS6",-0.208040734,5.08289343,0.387673538,0.403353421
"SKAP2",-0.213359653,4.74478342,0.387686188,0.403353421
"LOC101748095",-0.212835182,4.140573391,0.389996921,0.405730389
"LOC107053851",-0.288630846,1.09693898,0.392080695,0.40787094
"TMEM246",-0.251399141,3.792782525,0.392288782,0.408060108
"KCNT1",-0.493828396,-0.649036945,0.392495723,0.408248059
"RAB7B",-0.355775524,1.042147781,0.392527033,0.408253318
"DOK4",-0.318702191,0.782383434,0.393701647,0.409447607
"SCTR",-0.282361216,4.073445464,0.395155831,0.410932467
"LOC107049885",0.226065183,4.710324101,0.395588319,0.411354712
"LOC407092",0.216126562,3.999276614,0.395687668,0.411430507
"ALKBH1",0.442216422,3.581960422,0.395733375,0.411450521
"ANO5",-0.313955118,3.834680684,0.396474564,0.412193586
"FKBP10",-0.206866056,4.047538353,0.397815957,0.413560512
"PSMD6",0.182245805,5.471267037,0.397926552,0.41364783
"LMLN",-0.293679689,3.256449879,0.398199805,0.41390421
"MXRA7",-0.228130701,2.805961416,0.398665559,0.414347966
"LOC100857706",0.504118538,0.300716384,0.398680017,0.414347966
"TBC1D32",-0.37212469,1.442960132,0.398846314,0.414493096
"AGK",0.221080034,3.63889912,0.399038541,0.41466515
"LOC112529957",0.448927502,0.815797273,0.400130338,0.415771919
"LOC429348",-0.253442848,4.299740239,0.400668862,0.416303675
"TTBK2",-0.265631438,2.340928898,0.401328823,0.416961529
"C4BPA",0.18743092,5.445041937,0.402023922,0.417655798
"SPATA4",-0.260414884,2.389076948,0.403922169,0.419599821
"LOC101749937",-0.5231406,-0.60435267,0.404285067,0.41994875
"LOC107051715",-0.379327336,-0.265331625,0.40489632,0.420555593
"PDZD3",-0.2644487,1.902911198,0.405382363,0.42103231
"LYZ",0.297989977,3.947398581,0.405534263,0.421149698
"TRAK1",-0.210644873,4.957809832,0.405549555,0.421149698
"EIF3H",-0.209949914,7.455573426,0.4068957,0.422519408
"MCM5",-0.298824346,2.907742442,0.408850236,0.424520645
"LOC112531845",-0.462539262,-0.694304881,0.410705844,0.426418901
"ICAM5",0.543033546,-1.703020606,0.412151128,0.427890909
"VPS33A",0.17150721,4.72052997,0.413314118,0.429069666
"MSH6",0.250803834,3.393708285,0.415158639,0.43095573
"BBOF1",-0.28950758,3.928770679,0.415651356,0.431438394
"SLC38A9",-0.19059123,3.848497941,0.415707066,0.43146742
"TIFA",0.408279011,0.286523949,0.419023885,0.434880959
"AKR1B10L2",-0.423353241,-0.548623475,0.419952396,0.435815521
"LOC112533277",0.307711917,0.171388475,0.420431149,0.436283241
"LOC107054880",-0.202477043,6.15956908,0.421812015,0.437686964
"CEP290",-0.332916541,1.678066291,0.42327509,0.439175795
"LOC107053675",0.364853915,0.196851502,0.423509241,0.439389425
"PUS7L",-0.274481451,3.122274969,0.424831372,0.440731726
"LOC422372",0.34504888,3.610863095,0.424899399,0.440772892
"TSPOAP1",-0.237235494,3.226013633,0.42524974,0.441106894
"PTPN5",0.394454818,0.860505561,0.425302173,0.441131856
"EVA1A",-0.246231098,3.497432911,0.427322143,0.443197447
"MOK",0.325273474,-0.603856272,0.428639387,0.444533978
"TIAL1",0.196130829,4.95512718,0.429948882,0.445862296
"MPPED1",0.266843131,3.015298724,0.431245433,0.447177012
"ZGPAT",-0.195963064,4.099937974,0.431981335,0.447910233
